ApplicationID,CandidateID,DateID,TechnologyID,SeniorityID,CountryID,Code Challenge Score,Technical Interview Score,Hired
35377,35377,740,5,1,235,10,1,0
35378,35378,115,10,3,105,1,9,0
35379,35379,1018,9,3,66,0,2,0
35380,35380,381,18,2,174,1,3,0
35381,35381,201,21,2,135,10,5,0
35382,35382,432,1,7,33,6,3,0
35383,35383,1594,20,2,174,5,7,0
35384,35384,1042,7,2,66,7,1,0
35385,35385,1059,24,7,172,3,3,0
35386,35386,1075,2,4,97,8,3,0
35387,35387,1088,9,7,42,10,10,1
35388,35388,827,6,4,154,9,6,0
35389,35389,346,17,2,132,8,0,0
35390,35390,76,4,1,202,0,1,0
35391,35391,1436,18,5,92,6,8,0
35392,35392,1354,2,2,15,3,5,0
35393,35393,1382,8,4,111,4,5,0
35394,35394,169,21,6,32,6,1,0
35395,35395,1102,23,3,20,8,9,1
35396,35396,1400,14,3,60,8,8,1
35397,35397,1269,7,1,62,8,3,0
35398,35398,1622,19,3,114,6,10,0
35399,35399,1166,24,5,91,9,3,0
35400,35400,944,23,2,28,8,3,0
35401,35401,945,6,4,92,1,6,0
35402,35402,1529,16,4,178,7,7,1
35403,35403,970,12,2,156,4,9,0
35404,35404,16,19,7,112,7,3,0
35405,35405,861,2,6,203,10,4,0
35406,35406,60,15,5,127,0,2,0
35407,35407,525,14,6,7,7,7,1
35408,35408,98,13,4,211,8,7,1
35409,35409,1279,3,6,218,7,0,0
35410,35410,969,2,5,194,5,7,0
35411,35411,1536,23,5,225,1,5,0
35412,35412,1183,20,7,236,0,6,0
35413,35413,1485,2,1,48,3,5,0
35414,35414,1032,2,6,45,9,3,0
35415,35415,1541,5,6,35,10,10,1
35416,35416,1495,17,1,117,6,4,0
35417,35417,1553,9,2,238,4,10,0
35418,35418,1637,17,7,124,1,4,0
35419,35419,916,7,3,200,2,6,0
35420,35420,150,1,5,175,8,1,0
35421,35421,1444,9,6,79,7,3,0
35422,35422,1576,12,7,34,10,5,0
35423,35423,1243,17,2,22,1,10,0
35424,35424,1434,11,3,216,4,4,0
35425,35425,805,24,3,18,3,1,0
35426,35426,927,6,2,146,1,4,0
35427,35427,1582,21,4,174,6,6,0
35428,35428,1509,23,6,102,2,4,0
35429,35429,984,22,1,222,6,4,0
35430,35430,80,19,7,33,10,2,0
35431,35431,243,7,7,81,8,1,0
35432,35432,1507,8,7,163,9,3,0
35433,35433,382,3,6,231,6,10,0
35434,35434,276,11,5,234,9,3,0
35435,35435,1339,4,3,205,0,3,0
35436,35436,228,22,5,81,9,7,1
35437,35437,1441,7,3,234,4,0,0
35438,35438,838,4,6,102,6,7,0
35439,35439,449,4,3,43,7,5,0
35440,35440,1459,24,6,44,9,8,1
35441,35441,162,11,7,108,2,1,0
35442,35442,310,17,1,21,1,2,0
35443,35443,717,11,1,211,9,8,1
35444,35444,951,4,7,125,3,4,0
35445,35445,1118,22,2,199,7,3,0
35446,35446,1376,9,5,154,9,6,0
35447,35447,1223,9,2,216,10,5,0
35448,35448,1382,5,6,129,4,3,0
35449,35449,1357,4,4,104,3,2,0
35450,35450,34,19,3,36,2,2,0
35451,35451,17,21,3,150,4,0,0
35452,35452,579,20,1,243,8,3,0
35453,35453,1514,9,7,79,6,3,0
35454,35454,1473,1,4,64,2,0,0
35455,35455,1246,21,2,19,8,7,1
35456,35456,555,5,7,180,7,3,0
35457,35457,737,11,3,99,6,1,0
35458,35458,320,7,1,208,10,2,0
35459,35459,669,2,1,82,0,8,0
35460,35460,694,3,6,165,5,1,0
35461,35461,840,14,1,90,6,3,0
35462,35462,1312,15,4,233,9,9,1
35463,35463,1463,23,6,100,1,6,0
35464,35464,1600,5,1,229,0,6,0
35465,35465,105,8,7,134,10,6,0
35466,35466,1633,15,1,202,2,1,0
35467,35467,670,7,3,221,7,2,0
35468,35468,1276,23,6,188,3,0,0
35469,35469,334,9,2,89,4,0,0
35470,35470,159,9,2,9,2,6,0
35471,35471,1519,9,2,213,6,4,0
35472,35472,718,11,1,134,3,0,0
35473,35473,126,17,4,118,3,4,0
35474,35474,1191,1,2,154,5,0,0
35475,35475,1214,15,3,44,3,9,0
35476,35476,1357,13,1,218,0,6,0
35477,35477,827,7,3,216,0,0,0
35478,35478,1022,14,7,60,0,6,0
35479,35479,604,19,2,70,4,8,0
35480,35480,704,23,2,18,8,5,0
35481,35481,533,21,7,54,6,0,0
35482,35482,847,13,6,192,4,6,0
35483,35483,551,24,2,235,1,1,0
35484,35484,293,12,7,140,4,5,0
35485,35485,1626,8,2,191,4,0,0
35486,35486,1565,8,4,220,10,4,0
35487,35487,851,13,1,94,8,4,0
35488,35488,1603,8,7,56,10,3,0
35489,35489,1435,16,3,108,10,2,0
35490,35490,752,23,6,182,6,4,0
35491,35491,938,8,1,42,9,5,0
35492,35492,220,10,5,87,5,6,0
35493,35493,161,19,3,85,3,1,0
35494,35494,252,23,3,190,10,10,1
35495,35495,71,12,2,1,4,0,0
35496,35496,1486,3,7,20,7,0,0
35497,35497,256,13,6,75,7,5,0
35498,35498,1214,22,7,231,10,4,0
35499,35499,90,13,1,136,5,2,0
35500,35500,53,13,1,10,3,10,0
35501,35501,1051,16,3,221,1,0,0
35502,35502,947,8,3,92,6,4,0
35503,35503,819,15,1,85,10,6,0
35504,35504,1610,8,5,203,7,8,1
35505,35505,472,5,4,107,10,8,1
35506,35506,699,13,5,123,5,8,0
35507,35507,709,11,2,101,4,0,0
35508,35508,170,6,3,224,5,6,0
35509,35509,1055,20,7,223,4,1,0
35510,35510,1472,9,4,163,10,9,1
35511,35511,1583,15,6,70,5,9,0
35512,35512,1419,23,6,56,5,0,0
35513,35513,673,10,3,207,5,9,0
35514,35514,1499,10,4,181,5,9,0
35515,35515,1235,23,5,189,10,7,1
35516,35516,865,2,4,55,1,9,0
35517,35517,167,7,2,214,5,9,0
35518,35518,117,20,3,145,9,5,0
35519,35519,871,18,6,70,8,7,1
35520,35520,1363,6,6,170,0,3,0
35521,35521,585,18,7,3,8,5,0
35522,35522,307,18,7,100,2,3,0
35523,35523,1545,2,1,170,9,4,0
35524,35524,1190,14,3,37,3,2,0
35525,35525,1133,2,3,218,5,2,0
35526,35526,871,9,1,45,6,1,0
35527,35527,1640,13,4,60,4,7,0
35528,35528,1494,15,3,110,2,10,0
35529,35529,1438,13,1,6,10,8,1
35530,35530,741,13,1,37,10,9,1
35531,35531,1315,13,2,50,9,5,0
35532,35532,168,5,7,191,6,8,0
35533,35533,319,13,7,180,3,10,0
35534,35534,886,17,5,107,0,3,0
35535,35535,675,18,7,13,3,0,0
35536,35536,359,8,5,235,0,5,0
35537,35537,68,19,5,79,10,9,1
35538,35538,608,13,2,18,10,5,0
35539,35539,582,23,7,93,7,3,0
35540,35540,248,13,3,34,1,2,0
35541,35541,167,12,3,167,3,8,0
35542,35542,518,11,6,86,8,1,0
35543,35543,712,23,5,23,0,3,0
35544,35544,706,16,3,108,8,10,1
35545,35545,949,2,1,70,8,5,0
35546,35546,1252,20,2,182,8,2,0
35547,35547,504,21,3,1,8,7,1
35548,35548,1191,1,3,85,7,0,0
35549,35549,1258,12,2,113,0,5,0
35550,35550,254,16,7,103,7,0,0
35551,35551,673,1,5,130,10,9,1
35552,35552,651,19,1,105,7,8,1
35553,35553,434,8,7,150,4,2,0
35554,35554,915,5,4,234,9,0,0
35555,35555,953,13,7,226,1,6,0
35556,35556,391,9,1,157,0,7,0
35557,35557,1462,11,7,159,6,4,0
35558,35558,1179,5,1,201,5,2,0
35559,35559,1459,1,5,111,4,2,0
35560,35560,1349,6,1,75,9,9,1
35561,35561,1206,23,1,42,0,5,0
35562,35562,1087,8,3,168,8,6,0
35563,35563,1002,17,6,154,6,4,0
35564,35564,271,11,7,133,2,3,0
35565,35565,562,3,2,70,1,10,0
35566,35566,704,5,1,181,1,9,0
35567,35567,962,5,4,80,10,0,0
35568,35568,967,22,2,164,0,8,0
35569,35569,788,15,6,236,5,7,0
35570,35570,35,14,3,85,4,3,0
35571,35571,154,8,1,225,8,8,1
35572,35572,1504,8,5,59,3,5,0
35573,35573,174,13,5,156,9,8,1
35574,35574,1532,6,5,190,10,2,0
35575,35575,389,19,4,60,8,7,1
35576,35576,1017,21,7,238,2,4,0
35577,35577,1231,18,4,201,6,9,0
35578,35578,599,1,7,46,6,4,0
35579,35579,306,9,4,40,7,8,1
35580,35580,46,4,6,172,1,5,0
35581,35581,273,1,2,70,5,0,0
35582,35582,1315,14,1,98,2,9,0
35583,35583,1613,5,7,31,0,3,0
35584,35584,666,14,6,45,4,4,0
35585,35585,369,8,1,201,1,2,0
35586,35586,1460,8,6,89,7,9,1
35587,35587,186,6,6,191,6,1,0
35588,35588,1006,18,2,112,10,3,0
35589,35589,431,1,1,181,3,0,0
35590,35590,294,23,3,51,7,2,0
35591,35591,349,6,4,74,7,6,0
35592,35592,619,8,5,7,1,0,0
35593,35593,1595,15,6,79,8,1,0
35594,35594,992,16,7,238,2,8,0
35595,35595,1492,14,1,157,10,3,0
35596,35596,259,2,5,42,5,8,0
35597,35597,150,2,7,11,8,1,0
35598,35598,542,17,4,195,10,4,0
35599,35599,82,5,2,188,1,6,0
35600,35600,475,16,1,158,5,3,0
35601,35601,579,14,7,46,2,3,0
35602,35602,1565,17,7,7,3,7,0
35603,35603,444,8,6,111,3,5,0
35604,35604,1467,5,7,239,6,6,0
35605,35605,1341,3,3,184,8,3,0
35606,35606,1416,7,7,209,1,6,0
35607,35607,733,3,5,141,8,10,1
35608,35608,780,21,5,206,10,10,1
35609,35609,494,19,6,80,3,1,0
35610,35610,1310,16,1,155,10,10,1
35611,35611,892,9,2,70,6,7,0
35612,35612,1410,13,1,220,2,10,0
35613,35613,1250,22,1,144,1,1,0
35614,35614,629,19,6,165,1,1,0
35615,35615,815,19,6,148,4,7,0
35616,35616,1409,18,3,124,5,6,0
35617,35617,1241,5,3,181,4,4,0
35618,35618,94,13,6,231,7,1,0
35619,35619,752,15,5,216,2,9,0
35620,35620,364,21,5,71,4,3,0
35621,35621,318,12,4,231,2,6,0
35622,35622,984,3,7,70,10,9,1
35623,35623,775,24,2,228,3,4,0
35624,35624,1328,24,2,236,1,4,0
35625,35625,26,10,1,241,2,10,0
35626,35626,180,22,3,79,9,4,0
35627,35627,1645,21,7,24,9,5,0
35628,35628,92,8,2,82,8,3,0
35629,35629,299,1,1,164,6,4,0
35630,35630,1189,2,5,13,3,6,0
35631,35631,1307,8,3,16,4,3,0
35632,35632,747,13,7,220,5,2,0
35633,35633,1171,14,5,159,8,3,0
35634,35634,52,22,6,146,9,9,1
35635,35635,949,8,2,195,6,2,0
35636,35636,1034,4,5,140,4,9,0
35637,35637,60,2,4,207,8,0,0
35638,35638,1570,24,7,230,6,9,0
35639,35639,960,20,4,27,2,3,0
35640,35640,1645,5,2,162,3,3,0
35641,35641,263,23,3,204,9,3,0
35642,35642,612,17,4,60,5,2,0
35643,35643,869,10,1,92,3,7,0
35644,35644,537,19,7,190,5,9,0
35645,35645,1198,11,4,85,8,8,1
35646,35646,1164,22,3,235,1,9,0
35647,35647,1045,10,1,43,3,1,0
35648,35648,591,17,7,225,4,3,0
35649,35649,259,18,2,4,2,4,0
35650,35650,1343,13,6,228,10,6,0
35651,35651,1332,22,4,123,5,6,0
35652,35652,205,11,7,24,3,8,0
35653,35653,209,4,1,155,3,7,0
35654,35654,481,5,2,177,7,3,0
35655,35655,549,7,7,206,2,0,0
35656,35656,3,7,2,4,2,8,0
35657,35657,332,19,2,137,10,6,0
35658,35658,104,4,4,38,6,5,0
35659,35659,1432,10,3,74,4,9,0
35660,35660,1010,13,5,178,3,4,0
35661,35661,1218,24,3,218,5,4,0
35662,35662,1391,8,5,22,4,2,0
35663,35663,355,17,1,69,8,10,1
35664,35664,244,13,4,10,2,8,0
35665,35665,64,4,7,7,3,1,0
35666,35666,1176,14,3,144,8,1,0
35667,35667,1079,8,2,164,7,2,0
35668,35668,802,11,6,116,6,3,0
35669,35669,1477,7,3,166,8,2,0
35670,35670,1186,14,6,139,10,0,0
35671,35671,164,16,4,125,9,5,0
35672,35672,1553,8,7,92,10,6,0
35673,35673,1239,8,7,79,2,8,0
35674,35674,1434,18,6,208,7,9,1
35675,35675,654,24,2,50,6,7,0
35676,35676,802,23,1,187,2,2,0
35677,35677,1147,5,4,35,4,6,0
35678,35678,65,5,5,143,3,9,0
35679,35679,1065,18,4,9,10,9,1
35680,35680,115,23,1,230,9,1,0
35681,35681,592,16,6,74,4,0,0
35682,35682,1598,10,5,180,8,1,0
35683,35683,1507,20,5,55,4,2,0
35684,35684,1525,18,3,68,3,6,0
35685,35685,735,24,3,66,4,7,0
35686,35686,407,19,2,130,1,2,0
35687,35687,1646,10,2,63,6,8,0
35688,35688,627,11,1,109,2,1,0
35689,35689,1604,14,7,6,7,7,1
35690,35690,679,13,6,90,5,6,0
35691,35691,115,1,1,215,2,0,0
35692,35692,209,24,1,147,6,7,0
35693,35693,1117,13,6,166,0,10,0
35694,35694,134,5,2,209,10,5,0
35695,35695,436,9,4,162,8,9,1
35696,35696,125,22,1,235,6,5,0
35697,35697,1577,21,1,31,8,7,1
35698,35698,67,15,4,96,6,3,0
35699,35699,1116,14,7,66,5,3,0
35700,35700,1114,20,7,216,4,9,0
35701,35701,1067,2,6,217,0,10,0
35702,35702,972,2,6,143,4,9,0
35703,35703,587,24,5,221,5,1,0
35704,35704,1493,2,6,43,2,4,0
35705,35705,449,18,7,145,2,9,0
35706,35706,1610,10,6,125,2,5,0
35707,35707,594,23,4,116,4,4,0
35708,35708,1403,18,1,111,9,1,0
35709,35709,514,18,5,232,2,8,0
35710,35710,955,18,7,17,6,7,0
35711,35711,685,14,6,49,7,3,0
35712,35712,858,15,1,202,3,10,0
35713,35713,332,15,5,12,4,8,0
35714,35714,127,23,1,112,3,7,0
35715,35715,981,1,6,30,10,0,0
35716,35716,1113,9,2,97,4,5,0
35717,35717,354,13,1,165,0,9,0
35718,35718,149,13,5,113,7,6,0
35719,35719,577,10,1,227,1,1,0
35720,35720,384,11,4,122,10,0,0
35721,35721,53,5,5,2,4,6,0
35722,35722,532,10,6,24,4,0,0
35723,35723,1646,16,7,100,9,10,1
35724,35724,1267,18,4,36,4,6,0
35725,35725,1084,11,6,229,8,9,1
35726,35726,1495,8,4,210,8,1,0
35727,35727,622,23,7,192,1,0,0
35728,35728,456,13,4,205,8,7,1
35729,35729,81,16,6,34,2,7,0
35730,35730,455,4,7,105,1,10,0
35731,35731,1326,12,2,175,2,5,0
35732,35732,313,13,5,149,8,1,0
35733,35733,348,11,1,84,3,4,0
35734,35734,504,15,6,186,6,2,0
35735,35735,12,7,7,203,1,6,0
35736,35736,275,12,6,47,2,2,0
35737,35737,1147,13,3,76,9,2,0
35738,35738,1496,19,5,227,3,6,0
35739,35739,810,5,1,206,5,8,0
35740,35740,1388,17,4,47,5,7,0
35741,35741,317,23,5,214,10,2,0
35742,35742,404,13,7,53,10,6,0
35743,35743,1371,11,4,77,6,1,0
35744,35744,1396,22,5,68,10,1,0
35745,35745,1601,21,3,13,3,10,0
35746,35746,256,8,3,12,7,2,0
35747,35747,363,3,3,226,9,5,0
35748,35748,66,12,2,179,9,6,0
35749,35749,470,9,4,125,2,1,0
35750,35750,817,1,4,199,1,9,0
35751,35751,1045,18,7,164,8,3,0
35752,35752,261,2,5,5,5,5,0
35753,35753,1062,13,5,226,0,6,0
35754,35754,337,17,7,93,0,1,0
35755,35755,1575,6,2,155,4,7,0
35756,35756,1069,5,2,233,4,1,0
35757,35757,339,23,2,129,3,9,0
35758,35758,649,9,5,46,7,2,0
35759,35759,501,4,7,137,1,5,0
35760,35760,1205,22,5,170,4,6,0
35761,35761,953,20,7,116,4,0,0
35762,35762,1026,8,3,2,6,6,0
35763,35763,214,3,1,212,2,10,0
35764,35764,618,12,1,43,10,8,1
35765,35765,677,5,5,156,5,10,0
35766,35766,1451,10,2,70,0,3,0
35767,35767,1230,17,1,75,9,3,0
35768,35768,547,21,7,23,2,4,0
35769,35769,707,22,4,213,9,7,1
35770,35770,1063,21,7,191,5,3,0
35771,35771,433,22,7,108,7,4,0
35772,35772,779,23,6,227,6,4,0
35773,35773,1169,23,7,53,6,4,0
35774,35774,1024,10,4,177,1,6,0
35775,35775,1067,18,6,86,8,3,0
35776,35776,256,8,5,239,2,0,0
35777,35777,672,14,7,240,2,1,0
35778,35778,1187,17,6,41,9,3,0
35779,35779,1288,22,4,31,0,7,0
35780,35780,851,12,3,219,0,3,0
35781,35781,1435,5,2,11,8,8,1
35782,35782,677,6,3,56,2,9,0
35783,35783,868,11,1,93,10,8,1
35784,35784,388,1,2,87,4,7,0
35785,35785,1479,19,2,180,4,5,0
35786,35786,1574,2,6,115,8,6,0
35787,35787,802,8,7,28,8,6,0
35788,35788,1395,16,1,55,7,1,0
35789,35789,943,17,4,190,1,10,0
35790,35790,794,9,2,212,2,8,0
35791,35791,1109,13,4,39,0,6,0
35792,35792,1493,10,2,157,9,0,0
35793,35793,139,6,3,70,1,5,0
35794,35794,894,3,7,207,3,0,0
35795,35795,89,2,3,226,9,0,0
35796,35796,925,11,4,227,0,10,0
35797,35797,1187,16,7,60,10,5,0
35798,35798,374,8,2,3,2,1,0
35799,35799,1173,13,4,235,9,2,0
35800,35800,556,10,5,117,10,1,0
35801,35801,1346,13,1,139,4,2,0
35802,35802,340,19,1,99,7,6,0
35803,35803,965,23,5,91,1,8,0
35804,35804,940,22,7,22,6,8,0
35805,35805,900,13,5,25,9,8,1
35806,35806,141,6,4,150,7,3,0
35807,35807,1233,8,2,139,8,8,1
35808,35808,18,13,6,165,3,8,0
35809,35809,1565,4,2,111,1,2,0
35810,35810,1086,2,3,240,10,0,0
35811,35811,559,3,6,46,6,7,0
35812,35812,1554,6,6,139,5,5,0
35813,35813,1399,4,7,183,1,0,0
35814,35814,577,7,7,188,6,2,0
35815,35815,586,14,3,202,9,5,0
35816,35816,1416,16,6,220,3,10,0
35817,35817,765,4,3,129,8,0,0
35818,35818,812,23,7,126,1,0,0
35819,35819,933,16,1,238,8,0,0
35820,35820,984,9,6,196,1,10,0
35821,35821,1084,5,4,116,9,6,0
35822,35822,1557,13,2,148,6,9,0
35823,35823,499,5,5,121,4,7,0
35824,35824,686,10,4,29,7,10,1
35825,35825,791,13,7,142,3,6,0
35826,35826,907,8,6,22,7,6,0
35827,35827,687,14,4,6,4,3,0
35828,35828,545,11,5,184,0,10,0
35829,35829,330,12,1,66,6,9,0
35830,35830,560,6,6,205,6,9,0
35831,35831,1631,12,1,43,10,6,0
35832,35832,832,13,7,92,10,8,1
35833,35833,1480,23,4,101,1,5,0
35834,35834,1182,23,6,168,9,6,0
35835,35835,1492,23,4,244,1,8,0
35836,35836,1632,2,6,212,1,0,0
35837,35837,25,10,3,123,1,9,0
35838,35838,933,9,7,109,0,5,0
35839,35839,212,11,6,174,8,9,1
35840,35840,443,13,5,129,0,7,0
35841,35841,1456,13,7,244,5,4,0
35842,35842,1076,2,7,74,6,2,0
35843,35843,440,12,2,38,4,6,0
35844,35844,353,17,6,123,10,3,0
35845,35845,634,10,1,51,1,1,0
35846,35846,1099,19,6,181,10,7,1
35847,35847,30,13,4,149,9,5,0
35848,35848,911,12,3,232,4,1,0
35849,35849,429,2,4,241,6,1,0
35850,35850,1333,12,5,214,6,1,0
35851,35851,875,16,3,150,10,7,1
35852,35852,736,24,7,56,5,0,0
35853,35853,680,13,6,237,0,2,0
35854,35854,1263,11,2,144,4,9,0
35855,35855,513,17,7,25,5,4,0
35856,35856,607,17,6,116,9,7,1
35857,35857,38,13,2,209,0,6,0
35858,35858,1153,10,7,228,10,7,1
35859,35859,787,12,3,205,10,3,0
35860,35860,1539,8,6,19,6,2,0
35861,35861,1557,24,7,87,6,6,0
35862,35862,1014,8,5,225,4,5,0
35863,35863,521,1,3,56,8,2,0
35864,35864,564,14,1,242,4,2,0
35865,35865,802,9,6,239,1,1,0
35866,35866,1225,16,6,143,10,7,1
35867,35867,52,21,2,244,8,10,1
35868,35868,256,17,2,227,7,0,0
35869,35869,1448,11,3,146,3,5,0
35870,35870,233,4,2,141,4,5,0
35871,35871,855,8,4,98,1,6,0
35872,35872,217,3,6,88,7,7,1
35873,35873,1609,23,6,92,4,6,0
35874,35874,1065,14,3,188,1,10,0
35875,35875,1620,5,1,44,8,2,0
35876,35876,100,13,7,34,4,8,0
35877,35877,274,18,6,194,1,5,0
35878,35878,1048,9,3,23,0,5,0
35879,35879,905,11,3,19,8,9,1
35880,35880,1321,11,7,44,1,0,0
35881,35881,871,21,1,55,4,9,0
35882,35882,1186,12,6,18,5,8,0
35883,35883,154,19,7,142,3,9,0
35884,35884,1290,24,3,44,6,2,0
35885,35885,357,10,1,35,10,2,0
35886,35886,885,4,7,37,9,8,1
35887,35887,415,13,1,215,6,2,0
35888,35888,446,1,2,158,8,7,1
35889,35889,1123,17,3,5,1,6,0
35890,35890,1026,20,5,71,5,4,0
35891,35891,893,5,3,139,10,2,0
35892,35892,434,23,4,207,4,9,0
35893,35893,1534,19,3,37,0,1,0
35894,35894,519,3,6,222,0,7,0
35895,35895,908,18,1,32,7,3,0
35896,35896,885,13,1,198,7,4,0
35897,35897,259,2,5,86,2,6,0
35898,35898,272,15,4,1,0,4,0
35899,35899,1537,1,1,201,9,8,1
35900,35900,1582,17,4,16,8,2,0
35901,35901,841,8,4,142,8,1,0
35902,35902,611,13,4,216,1,1,0
35903,35903,1390,15,6,161,3,8,0
35904,35904,251,18,6,34,8,0,0
35905,35905,813,18,6,33,1,2,0
35906,35906,1407,9,1,154,4,0,0
35907,35907,546,9,4,86,1,1,0
35908,35908,1472,7,1,139,9,2,0
35909,35909,897,4,5,200,8,4,0
35910,35910,1271,9,7,229,0,4,0
35911,35911,221,13,1,60,10,6,0
35912,35912,403,13,7,55,5,10,0
35913,35913,1279,23,1,76,10,8,1
35914,35914,1634,22,2,96,4,0,0
35915,35915,207,16,5,120,10,10,1
35916,35916,368,19,5,215,5,8,0
35917,35917,1002,3,3,138,8,3,0
35918,35918,1400,1,1,84,1,10,0
35919,35919,1210,10,1,114,10,3,0
35920,35920,1463,23,7,70,0,4,0
35921,35921,30,13,3,82,1,4,0
35922,35922,565,18,3,198,1,3,0
35923,35923,218,3,3,226,1,1,0
35924,35924,1447,7,7,32,9,3,0
35925,35925,1420,18,6,32,10,7,1
35926,35926,1302,20,5,167,2,10,0
35927,35927,1593,9,5,206,4,9,0
35928,35928,216,1,1,41,5,8,0
35929,35929,549,13,6,111,7,5,0
35930,35930,99,13,4,96,6,0,0
35931,35931,1296,13,2,216,0,4,0
35932,35932,1220,20,2,209,6,9,0
35933,35933,427,10,4,34,1,3,0
35934,35934,1051,17,1,54,4,0,0
35935,35935,101,17,3,22,2,4,0
35936,35936,1196,17,6,64,10,6,0
35937,35937,1504,2,5,3,5,1,0
35938,35938,972,10,7,20,8,1,0
35939,35939,149,6,3,112,4,2,0
35940,35940,895,11,5,7,4,6,0
35941,35941,910,7,4,34,5,8,0
35942,35942,1275,8,1,223,8,9,1
35943,35943,1401,1,6,46,4,0,0
35944,35944,539,17,5,220,10,1,0
35945,35945,1050,19,6,54,4,8,0
35946,35946,1463,20,4,112,6,2,0
35947,35947,1010,15,3,180,8,8,1
35948,35948,1109,2,3,117,4,8,0
35949,35949,533,5,2,15,7,9,1
35950,35950,14,7,3,159,1,2,0
35951,35951,1609,12,1,46,0,1,0
35952,35952,235,1,4,243,4,9,0
35953,35953,1469,8,1,191,8,10,1
35954,35954,1375,3,1,58,2,6,0
35955,35955,1122,15,2,14,0,7,0
35956,35956,1245,10,2,86,5,7,0
35957,35957,184,16,3,235,10,1,0
35958,35958,1264,22,2,149,10,7,1
35959,35959,803,4,7,25,6,6,0
35960,35960,32,11,6,67,3,8,0
35961,35961,41,24,6,204,8,2,0
35962,35962,1109,9,7,124,9,4,0
35963,35963,1194,8,4,142,1,4,0
35964,35964,859,3,3,234,9,10,1
35965,35965,419,18,4,165,10,1,0
35966,35966,1533,2,4,134,1,0,0
35967,35967,330,9,2,170,5,2,0
35968,35968,611,8,7,8,5,3,0
35969,35969,959,10,3,205,8,3,0
35970,35970,1098,8,3,60,1,5,0
35971,35971,367,13,3,62,8,4,0
35972,35972,102,8,3,196,3,3,0
35973,35973,837,24,7,52,2,5,0
35974,35974,1068,8,7,174,8,1,0
35975,35975,967,19,3,103,1,7,0
35976,35976,1245,24,3,82,1,2,0
35977,35977,1254,12,7,82,5,8,0
35978,35978,1195,13,2,8,10,7,1
35979,35979,844,4,7,42,1,0,0
35980,35980,954,15,6,149,8,0,0
35981,35981,1144,8,2,241,9,4,0
35982,35982,33,16,1,116,4,3,0
35983,35983,1381,21,5,96,4,6,0
35984,35984,481,8,7,191,4,6,0
35985,35985,7,9,5,214,4,7,0
35986,35986,1552,9,6,67,8,2,0
35987,35987,92,9,3,114,5,4,0
35988,35988,98,8,2,228,4,7,0
35989,35989,292,17,1,53,3,6,0
35990,35990,247,10,4,103,0,6,0
35991,35991,1280,22,3,179,1,2,0
35992,35992,1550,13,1,175,10,6,0
35993,35993,729,8,2,65,10,0,0
35994,35994,161,20,4,211,5,1,0
35995,35995,660,13,4,133,6,1,0
35996,35996,237,10,1,137,2,5,0
35997,35997,503,7,1,180,7,9,1
35998,35998,503,12,2,132,10,7,1
35999,35999,652,20,3,55,8,5,0
36000,36000,714,13,7,57,8,9,1
36001,36001,357,8,3,86,4,4,0
36002,36002,313,8,5,38,10,2,0
36003,36003,667,5,7,234,7,4,0
36004,36004,217,21,1,204,10,0,0
36005,36005,1241,11,4,168,1,0,0
36006,36006,1639,22,6,50,2,9,0
36007,36007,1457,8,2,79,6,2,0
36008,36008,336,21,4,7,0,1,0
36009,36009,1234,20,2,235,8,6,0
36010,36010,730,8,6,130,10,7,1
36011,36011,805,12,6,224,8,6,0
36012,36012,646,1,4,69,3,3,0
36013,36013,1509,10,6,127,8,1,0
36014,36014,1193,10,6,180,6,0,0
36015,36015,272,6,4,89,9,10,1
36016,36016,69,5,4,27,5,4,0
36017,36017,560,4,6,45,9,2,0
36018,36018,561,15,5,163,6,5,0
36019,36019,733,23,3,205,10,8,1
36020,36020,1137,21,3,99,9,2,0
36021,36021,417,3,2,40,5,6,0
36022,36022,1148,9,5,150,4,10,0
36023,36023,660,15,6,243,6,4,0
36024,36024,450,13,2,101,6,6,0
36025,36025,1385,13,1,135,3,6,0
36026,36026,398,2,1,238,9,5,0
36027,36027,505,14,6,164,1,3,0
36028,36028,783,8,7,211,10,6,0
36029,36029,1528,22,5,54,5,4,0
36030,36030,181,3,4,33,2,5,0
36031,36031,1038,22,4,120,4,5,0
36032,36032,758,24,5,58,3,6,0
36033,36033,377,22,2,153,7,6,0
36034,36034,850,5,7,98,6,5,0
36035,36035,565,24,2,151,8,3,0
36036,36036,317,8,3,118,1,7,0
36037,36037,1596,8,2,15,1,10,0
36038,36038,920,13,6,158,5,6,0
36039,36039,563,10,6,129,9,6,0
36040,36040,1418,22,3,185,3,1,0
36041,36041,923,8,7,10,3,7,0
36042,36042,338,20,6,55,10,9,1
36043,36043,487,15,6,22,8,10,1
36044,36044,889,15,2,195,9,5,0
36045,36045,1014,19,4,171,5,0,0
36046,36046,1429,8,4,220,2,3,0
36047,36047,1394,19,6,165,7,3,0
36048,36048,573,11,3,190,0,8,0
36049,36049,207,4,6,244,8,4,0
36050,36050,395,1,7,67,5,9,0
36051,36051,459,6,5,149,5,4,0
36052,36052,1217,4,5,79,9,7,1
36053,36053,354,12,2,180,8,5,0
36054,36054,823,16,5,47,4,2,0
36055,36055,601,22,5,12,3,2,0
36056,36056,983,20,2,43,1,5,0
36057,36057,396,22,5,153,3,5,0
36058,36058,155,14,6,49,10,2,0
36059,36059,1015,14,4,73,8,4,0
